ONTOLOGY SOURCE REFERENCE,Source Name,Sample Name,Characteristics[Organism],Term Source REF,Term Accession Number,Characteristics[Strain],Term Source REF.1,Term Accession Number.1,Characteristics[Animal Source],Characteristics[Sex],Term Source REF.2,Term Accession Number.2,Characteristics[Age at Launch],Unit,Term Source REF.3,Term Accession Number.3,Characteristics[Material Type],Term Source REF.4,Term Accession Number.4,Factor Value[Spaceflight],Term Source REF.5,Term Accession Number.5,Protocol REF,Parameter Value[light cycle],Parameter Value[habitat],Term Source REF.6,Term Accession Number.6,Parameter Value[Diet],Parameter Value[Feeding Schedule],Parameter Value[duration],Unit.1,Term Source REF.7,Term Accession Number.7,Protocol REF.1,Parameter Value[Sample Preservation Method],Term Source REF.8,Term Accession Number.8,Parameter Value[Sample Storage Temperature],Unit.2,Term Source REF.9,Term Accession Number.9,Parameter Value[Euthanasia Chemical],Term Source REF.10,Term Accession Number.10,Parameter Value[Carcass Storage Method],Comment[Source Description],Comment[LSDA Biospecimen ID],Comment[LSDA Biospecimen Subject ID],Parameter Value[Processed Tissue Weight],Parameter Value[Extraction Method],Extract Name,Parameter Value[Library Selection],Parameter Value[Library Layout],Parameter Value[Library Kit],Protocol REF.2,Parameter Value[Sequencing Instrument],Parameter Value[Read Length],Assay Name,Raw Data File,Labeled Extract Name,Label,Parameter Value[pool strategy],Parameter Value[Instrument],Parameter Value[Chromatography],Parameter Value[Ion Source],Parameter Value[Analyzer],MS Assay Name,Raw Spectral Data File,Protocol REF.3,Derived Spectral Data File,Peptide Assignment File,Comment[Processed Tissue Weight (mg)],Comment[Run Number],Parameter Value[QA Instrument],Parameter Value[QA Assay],Parameter Value[QA Score],Parameter Value[Library Strategy],Parameter Value[Processed Data Files],Parameter Value[Supplemental Materials],Parameter Value[Stranded],Parameter Value[Library QA Instrument],Parameter Value[Read Depth],Parameter Value[rRNA Contamination],Unit.3,Parameter Value[Merged Sequence Data],Parameter Value[MultiQC File Names],Protocol REF.4,Parameter Value[trimmed sequence data],Parameter Value[Trimmed Sequence Data/Trimming Reports],Parameter Value[Trimmed Sequence Data/MultiQC Reports],Parameter Value[aligned sequence data],Parameter Value[Aligned Sequence Data/Alignment Logs],Parameter Value[Aligned Sequence Data/MultiQC Reports],Parameter Value[Aligned Sequence Data/Unmapped Reads],Parameter Value[RSeQC/MultiQC Reports],Parameter Value[Raw Counts Data],Parameter Value[Raw Counts Data/MultiQC Reports],Parameter Value[Raw Counts Tables],Parameter Value[Normalized Counts Data],Parameter Value[differential expression analysis data],Summary
,RR1_GC_M34,Mmus_C57-6J_GST_GC_Rep2_M34,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,,,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5213,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_GC_M34 Mmus_C57-6J_GST_GC_Rep2_M34 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5213 445
,RR1_GC_M35,Mmus_C57-6J_GST_GC_Rep3_M35,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,,,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5213,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_GC_M35 Mmus_C57-6J_GST_GC_Rep3_M35 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5213 445
,RR1_GC_M36,Mmus_C57-6J_GST_GC_Rep4_M36,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,,,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5213,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_GC_M36 Mmus_C57-6J_GST_GC_Rep4_M36 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5213 445
,RR1_GC_M37,Mmus_C57-6J_GST_GC_Rep5_M37,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,,,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5213,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_GC_M37 Mmus_C57-6J_GST_GC_Rep5_M37 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5213 445
,RR1_GC_M38,Mmus_C57-6J_GST_GC_Rep6_M38,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Ground Control,,,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5213,445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_GC_M38 Mmus_C57-6J_GST_GC_Rep6_M38 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Ground Control Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5213 445
,RR1_FLT_M23,Mmus_C57-6J_GST_FLT_Rep1_M23,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M23 Mmus_C57-6J_GST_FLT_Rep1_M23 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,RR1_FLT_M24,Mmus_C57-6J_GST_FLT_Rep2_M24,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M24 Mmus_C57-6J_GST_FLT_Rep2_M24 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,RR1_FLT_M25,Mmus_C57-6J_GST_FLT_Rep3_M25,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M25 Mmus_C57-6J_GST_FLT_Rep3_M25 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,RR1_FLT_M26,Mmus_C57-6J_GST_FLT_Rep4_M26,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M26 Mmus_C57-6J_GST_FLT_Rep4_M26 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,RR1_FLT_M27,Mmus_C57-6J_GST_FLT_Rep5_M27,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M27 Mmus_C57-6J_GST_FLT_Rep5_M27 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,RR1_FLT_M28,Mmus_C57-6J_GST_FLT_Rep6_M28,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,12 h light/dark cycle,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,intact carcass,5211,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RR1_FLT_M28 Mmus_C57-6J_GST_FLT_Rep6_M28 Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry 12 h light/dark cycle Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer intact carcass 5211 426
,Pool of all FLT samples,Pool of all FLT samples,Mus musculus,NCBITAXON,http://purl.bioontology.org/ontology/NCBITAXON/10090,C57BL/6J,EFO,http://www.ebi.ac.uk/efo/EFO_0000606,Jackson Laboratory,Female,MESH,http://purl.bioontology.org/ontology/MESH/D005260,16,week,UO,http://purl.obolibrary.org/obo/UO_0000034,Left gastrocnemius,FMA,http://purl.org/sig/ont/fma/fma22557,Space Flight,MESH,http://purl.bioontology.org/ontology/MESH/D013026,Animal Husbandry,Not Applicable,Rodent Habitat,OSD,https://osdr.nasa.gov/,Nutrient Upgraded Rodent Food Bar (NuRFB),ad libitum,37,day,UO,http://purl.obolibrary.org/obo/UO_0000033,sample collection,Liquid Nitrogen,NCIT,http://purl.obolibrary.org/obo/NCIT_C68796,-80,degree Celsius,UO,http://purl.obolibrary.org/obo/UO_0000027,Euthasol,RXNORM,http://purl.bioontology.org/ontology/RXNORM/1100450,Mini Cold Bag to -80C freezer,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pool of all FLT samples Pool of all FLT samples Mus musculus NCBITAXON http://purl.bioontology.org/ontology/NCBITAXON/10090 C57BL/6J EFO http://www.ebi.ac.uk/efo/EFO_0000606 Jackson Laboratory Female MESH http://purl.bioontology.org/ontology/MESH/D005260 16 week UO http://purl.obolibrary.org/obo/UO_0000034 Left gastrocnemius FMA http://purl.org/sig/ont/fma/fma22557 Space Flight MESH http://purl.bioontology.org/ontology/MESH/D013026 Animal Husbandry Not Applicable Rodent Habitat OSD https://osdr.nasa.gov/ Nutrient Upgraded Rodent Food Bar (NuRFB) ad libitum 37 day UO http://purl.obolibrary.org/obo/UO_0000033 sample collection Liquid Nitrogen NCIT http://purl.obolibrary.org/obo/NCIT_C68796 -80 degree Celsius UO http://purl.obolibrary.org/obo/UO_0000027 Euthasol RXNORM http://purl.bioontology.org/ontology/RXNORM/1100450 Mini Cold Bag to -80C freezer Not Applicable Not Applicable Not Applicable
